CheckoutID,StudentID,BookTitle,CheckoutDate,DueDate
"LIB-2852","STU-2258","Book Title 1152","2022-11-02","2023-09-27"
"LIB-2853","STU-3160","Book Title 1153","2023-09-21","2025-10-31"
"LIB-2854","STU-2109","Book Title 1154","2023-05-20","2023-02-25"
"LIB-2855","STU-1532","Book Title 1155","2022-01-02","2026-03-23"
"LIB-2856","STU-3863","Book Title 1156","2023-01-03","2026-05-17"
"LIB-2857","STU-3693","Book Title 1157","2023-07-31","2025-09-03"
"LIB-2858","STU-2462","Book Title 1158","2024-03-21","2023-06-13"
"LIB-2859","STU-2908","Book Title 1159","2024-01-24","2022-06-16"
"LIB-2860","STU-4721","Book Title 1160","2024-09-09","2025-12-15"
"LIB-2861","STU-4652","Book Title 1161","2024-12-27","2025-10-10"
"LIB-2862","STU-2675","Book Title 1162","2024-11-17","2023-01-31"
"LIB-2863","STU-2316","Book Title 1163","2026-02-01","2024-10-02"
"LIB-2864","STU-4276","Book Title 1164","2025-12-23","2025-10-11"
"LIB-2865","STU-1873","Book Title 1165","2024-06-17","2022-09-30"
"LIB-2866","STU-4459","Book Title 1166","2024-08-05","2023-06-02"
"LIB-2867","STU-3210","Book Title 1167","2022-01-24","2025-11-11"
"LIB-2868","STU-3699","Book Title 1168","2024-01-25","2022-12-23"
"LIB-2869","STU-2694","Book Title 1169","2024-10-07","2026-02-27"
"LIB-2870","STU-2823","Book Title 1170","2025-02-26","2024-10-27"
"LIB-2871","STU-2002","Book Title 1171","2025-11-03","2025-11-25"
"LIB-2872","STU-3756","Book Title 1172","2024-10-31","2024-11-20"
"LIB-2873","STU-4501","Book Title 1173","2023-06-21","2023-07-07"
"LIB-2874","STU-3787","Book Title 1174","2022-10-17","2025-04-09"
"LIB-2875","STU-1770","Book Title 1175","2026-01-23","2022-11-15"
"LIB-2876","STU-1926","Book Title 1176","2022-03-28","2025-01-13"
"LIB-2877","STU-4360","Book Title 1177","2022-09-20","2025-02-23"
"LIB-2878","STU-4354","Book Title 1178","2022-11-23","2025-09-02"
"LIB-2879","STU-4307","Book Title 1179","2026-02-12","2024-06-01"
"LIB-2880","STU-2370","Book Title 1180","2022-07-17","2024-01-18"
"LIB-2881","STU-3500","Book Title 1181","2025-10-11","2022-02-27"
"LIB-2882","STU-1737","Book Title 1182","2026-01-05","2024-01-11"
"LIB-2883","STU-3089","Book Title 1183","2022-07-22","2026-04-02"
"LIB-2884","STU-1763","Book Title 1184","2022-10-10","2025-11-26"
"LIB-2885","STU-3135","Book Title 1185","2025-04-20","2024-02-03"
"LIB-2886","STU-1419","Book Title 1186","2023-12-29","2022-02-23"
"LIB-2887","STU-4610","Book Title 1187","2022-07-06","2025-09-06"
"LIB-2888","STU-1522","Book Title 1188","2022-07-17","2023-01-23"
"LIB-2889","STU-4161","Book Title 1189","2024-10-15","2023-02-23"
"LIB-2890","STU-2425","Book Title 1190","2023-06-19","2025-05-16"
"LIB-2891","STU-2425","Book Title 1191","2022-10-08","2025-06-04"
"LIB-2892","STU-1773","Book Title 1192","2023-10-27","2025-07-29"
"LIB-2893","STU-1578","Book Title 1193","2022-02-18","2024-05-25"
"LIB-2894","STU-3790","Book Title 1194","2023-11-02","2023-03-15"
"LIB-2895","STU-3723","Book Title 1195","2024-12-23","2025-05-09"
"LIB-2896","STU-3920","Book Title 1196","2023-11-14","2022-02-18"
"LIB-2897","STU-1564","Book Title 1197","2026-04-23","2025-07-28"
"LIB-2898","STU-3740","Book Title 1198","2022-05-09","2026-03-04"
"LIB-2899","STU-1560","Book Title 1199","2023-03-05","2022-05-16"
"LIB-2900","STU-3389","Book Title 1200","2022-08-05","2022-03-02"
"LIB-2901","STU-1988","Book Title 1201","2024-06-20","2025-08-16"
"LIB-2902","STU-1686","Book Title 1202","2023-07-21","2023-12-27"
"LIB-2903","STU-4812","Book Title 1203","2023-11-24","2022-12-18"
"LIB-2904","STU-3027","Book Title 1204","2023-11-21","2022-08-18"
"LIB-2905","STU-3695","Book Title 1205","2023-12-10","2023-02-22"
"LIB-2906","STU-3555","Book Title 1206","2025-08-18","2025-12-05"
"LIB-2907","STU-2902","Book Title 1207","2025-06-14","2024-09-04"
"LIB-2908","STU-4072","Book Title 1208","2026-05-10","2024-10-28"
"LIB-2909","STU-3155","Book Title 1209","2022-07-26","2025-05-13"
"LIB-2910","STU-4077","Book Title 1210","2024-10-09","2025-09-17"
"LIB-2911","STU-3142","Book Title 1211","2022-12-26","2022-11-11"
"LIB-2912","STU-2829","Book Title 1212","2022-12-13","2023-10-22"
"LIB-2913","STU-2051","Book Title 1213","2025-03-19","2024-09-13"
"LIB-2914","STU-2962","Book Title 1214","2023-12-24","2024-03-03"
"LIB-2915","STU-4212","Book Title 1215","2025-05-02","2022-03-06"
"LIB-2916","STU-2819","Book Title 1216","2025-02-03","2024-04-20"
"LIB-2917","STU-3456","Book Title 1217","2023-05-15","2023-11-24"
"LIB-2918","STU-2012","Book Title 1218","2022-08-29","2023-11-21"
"LIB-2919","STU-1467","Book Title 1219","2023-02-24","2023-01-17"
"LIB-2920","STU-3228","Book Title 1220","2023-04-10","2023-07-01"
"LIB-2921","STU-3123","Book Title 1221","2026-02-24","2024-10-21"
"LIB-2922","STU-1445","Book Title 1222","2024-11-28","2024-03-16"
"LIB-2923","STU-3419","Book Title 1223","2024-11-09","2022-03-09"
"LIB-2924","STU-3074","Book Title 1224","2023-09-12","2025-08-26"
"LIB-2925","STU-2303","Book Title 1225","2022-07-01","2025-12-25"
"LIB-2926","STU-1814","Book Title 1226","2025-07-31","2026-05-28"
"LIB-2927","STU-4615","Book Title 1227","2025-09-17","2026-05-23"
"LIB-2928","STU-4512","Book Title 1228","2024-12-10","2026-01-25"
"LIB-2929","STU-3745","Book Title 1229","2024-10-08","2024-09-29"
"LIB-2930","STU-2524","Book Title 1230","2025-12-01","2024-02-14"
"LIB-2931","STU-1960","Book Title 1231","2024-10-25","2026-03-13"
"LIB-2932","STU-2981","Book Title 1232","2022-04-12","2024-12-25"
"LIB-2933","STU-3714","Book Title 1233","2023-05-26","2026-04-11"
"LIB-2934","STU-2089","Book Title 1234","2022-03-11","2024-10-10"
"LIB-2935","STU-3951","Book Title 1235","2022-01-03","2023-01-24"
"LIB-2936","STU-2729","Book Title 1236","2022-12-02","2023-12-11"
"LIB-2937","STU-3411","Book Title 1237","2026-06-22","2023-12-04"
"LIB-2938","STU-4452","Book Title 1238","2024-01-26","2025-05-30"
"LIB-2939","STU-3140","Book Title 1239","2025-01-10","2026-05-30"
"LIB-2940","STU-3374","Book Title 1240","2023-09-19","2022-07-22"
"LIB-2941","STU-2256","Book Title 1241","2024-04-24","2023-10-07"
"LIB-2942","STU-1515","Book Title 1242","2022-04-06","2024-10-02"
"LIB-2943","STU-2174","Book Title 1243","2023-09-04","2024-06-20"
"LIB-2944","STU-4495","Book Title 1244","2022-06-06","2022-12-29"
"LIB-2945","STU-4223","Book Title 1245","2022-04-14","2026-02-08"
"LIB-2946","STU-4112","Book Title 1246","2022-01-21","2023-05-04"
"LIB-2947","STU-4850","Book Title 1247","2023-03-14","2023-05-28"
"LIB-2948","STU-3152","Book Title 1248","2022-01-01","2025-01-13"
"LIB-2949","STU-1999","Book Title 1249","2023-03-25","2025-07-10"
"LIB-2950","STU-3395","Book Title 1250","2022-10-15","2023-08-23"
"LIB-2951","STU-3565","Book Title 1251","2026-01-08","2024-04-28"
"LIB-2952","STU-2818","Book Title 1252","2022-04-20","2024-02-04"
"LIB-2953","STU-2223","Book Title 1253","2023-05-23","2023-01-04"
"LIB-2954","STU-4427","Book Title 1254","2022-07-22","2022-06-25"
"LIB-2955","STU-3798","Book Title 1255","2025-10-20","2026-04-11"
"LIB-2956","STU-4802","Book Title 1256","2022-12-04","2025-05-22"
"LIB-2957","STU-3055","Book Title 1257","2023-01-19","2023-04-27"
"LIB-2958","STU-4385","Book Title 1258","2022-02-12","2024-06-14"
"LIB-2959","STU-2690","Book Title 1259","2024-02-14","2026-03-19"
"LIB-2960","STU-4612","Book Title 1260","2025-08-10","2023-11-02"
"LIB-2961","STU-4055","Book Title 1261","2023-06-29","2026-04-17"
"LIB-2962","STU-2462","Book Title 1262","2026-01-17","2024-06-02"
"LIB-2963","STU-3971","Book Title 1263","2023-07-08","2022-06-22"
"LIB-2964","STU-1913","Book Title 1264","2026-03-09","2023-01-14"
"LIB-2965","STU-2568","Book Title 1265","2025-07-27","2024-01-05"
"LIB-2966","STU-3939","Book Title 1266","2025-03-18","2023-10-02"
"LIB-2967","STU-3034","Book Title 1267","2023-12-12","2026-04-09"
"LIB-2968","STU-3008","Book Title 1268","2024-05-23","2022-09-05"
"LIB-2969","STU-3250","Book Title 1269","2024-12-12","2023-01-06"
"LIB-2970","STU-2036","Book Title 1270","2022-06-14","2026-01-28"
"LIB-2971","STU-1832","Book Title 1271","2024-08-28","2025-11-28"
"LIB-2972","STU-2667","Book Title 1272","2023-12-15","2024-04-15"
"LIB-2973","STU-1804","Book Title 1273","2025-09-23","2025-05-10"
"LIB-2974","STU-2217","Book Title 1274","2022-06-10","2022-07-05"
"LIB-2975","STU-2349","Book Title 1275","2025-12-26","2023-04-05"
"LIB-2976","STU-1988","Book Title 1276","2026-06-19","2025-07-16"
"LIB-2977","STU-3098","Book Title 1277","2026-05-15","2024-08-20"
"LIB-2978","STU-2123","Book Title 1278","2026-04-24","2023-05-03"
"LIB-2979","STU-3423","Book Title 1279","2022-05-20","2026-03-18"
"LIB-2980","STU-2080","Book Title 1280","2024-02-27","2024-05-30"
"LIB-2981","STU-3814","Book Title 1281","2022-09-06","2024-11-15"
"LIB-2982","STU-3857","Book Title 1282","2024-12-26","2026-05-10"
"LIB-2983","STU-2779","Book Title 1283","2026-04-04","2024-11-09"
"LIB-2984","STU-2792","Book Title 1284","2022-01-04","2024-12-15"
"LIB-2985","STU-3840","Book Title 1285","2026-03-03","2026-07-13"
"LIB-2986","STU-4199","Book Title 1286","2024-01-09","2023-05-21"
"LIB-2987","STU-3133","Book Title 1287","2023-08-15","2022-06-07"
"LIB-2988","STU-2825","Book Title 1288","2025-03-12","2022-06-02"
"LIB-2989","STU-4088","Book Title 1289","2024-04-04","2024-08-09"
"LIB-2990","STU-4350","Book Title 1290","2023-06-09","2023-05-13"
"LIB-2991","STU-3219","Book Title 1291","2026-01-03","2025-09-04"
"LIB-2992","STU-1908","Book Title 1292","2025-03-16","2026-01-31"
"LIB-2993","STU-2453","Book Title 1293","2024-05-13","2023-07-23"
"LIB-2994","STU-2328","Book Title 1294","2024-08-30","2023-02-18"
"LIB-2995","STU-3593","Book Title 1295","2026-05-28","2024-02-29"
"LIB-2996","STU-2158","Book Title 1296","2025-03-27","2022-11-08"
"LIB-2997","STU-3720","Book Title 1297","2025-12-12","2023-09-11"
"LIB-2998","STU-4364","Book Title 1298","2024-04-23","2022-03-18"
"LIB-2999","STU-4156","Book Title 1299","2024-02-15","2026-02-04"
"LIB-3000","STU-4794","Book Title 1300","2022-08-14","2022-10-12"
"LIB-3001","STU-4726","Book Title 1301","2022-10-02","2026-05-26"
"LIB-3002","STU-1938","Book Title 1302","2024-05-26","2022-05-27"
"LIB-3003","STU-4160","Book Title 1303","2023-02-25","2023-02-07"
"LIB-3004","STU-2361","Book Title 1304","2025-08-29","2023-04-30"
"LIB-3005","STU-2633","Book Title 1305","2024-05-14","2025-04-19"
"LIB-3006","STU-3688","Book Title 1306","2022-01-01","2022-12-13"
"LIB-3007","STU-4644","Book Title 1307","2024-01-22","2023-10-02"
"LIB-3008","STU-3606","Book Title 1308","2023-08-03","2026-02-20"
"LIB-3009","STU-1635","Book Title 1309","2026-01-10","2022-04-17"
"LIB-3010","STU-4062","Book Title 1310","2022-09-03","2026-06-04"
"LIB-3011","STU-2407","Book Title 1311","2024-07-16","2022-11-29"
"LIB-3012","STU-2279","Book Title 1312","2026-03-02","2022-06-06"
"LIB-3013","STU-3915","Book Title 1313","2026-02-15","2024-10-01"
"LIB-3014","STU-1788","Book Title 1314","2023-10-13","2026-01-17"
"LIB-3015","STU-1709","Book Title 1315","2024-11-01","2026-04-11"
"LIB-3016","STU-4518","Book Title 1316","2025-09-20","2024-02-26"
"LIB-3017","STU-4428","Book Title 1317","2023-10-10","2024-04-26"
"LIB-3018","STU-3231","Book Title 1318","2022-06-12","2022-06-26"
"LIB-3019","STU-2087","Book Title 1319","2026-02-06","2025-01-29"
"LIB-3020","STU-3882","Book Title 1320","2023-05-12","2022-12-28"
"LIB-3021","STU-2532","Book Title 1321","2022-03-09","2023-06-20"
"LIB-3022","STU-2997","Book Title 1322","2025-11-14","2025-11-28"
"LIB-3023","STU-3399","Book Title 1323","2025-08-18","2024-11-07"
"LIB-3024","STU-4631","Book Title 1324","2024-05-07","2022-12-17"
"LIB-3025","STU-4432","Book Title 1325","2022-06-14","2025-10-21"
"LIB-3026","STU-3263","Book Title 1326","2024-10-02","2023-12-18"
"LIB-3027","STU-1451","Book Title 1327","2023-02-21","2022-01-28"
"LIB-3028","STU-4788","Book Title 1328","2023-08-22","2022-08-09"
"LIB-3029","STU-4153","Book Title 1329","2025-11-02","2025-01-13"
"LIB-3030","STU-3956","Book Title 1330","2026-04-06","2022-07-10"
"LIB-3031","STU-2933","Book Title 1331","2024-04-18","2022-09-12"
"LIB-3032","STU-2407","Book Title 1332","2024-05-28","2023-10-13"
"LIB-3033","STU-4768","Book Title 1333","2025-12-03","2025-02-23"
"LIB-3034","STU-1508","Book Title 1334","2025-05-07","2023-02-06"
"LIB-3035","STU-1764","Book Title 1335","2025-03-03","2024-08-11"
"LIB-3036","STU-3445","Book Title 1336","2025-01-23","2024-01-11"
"LIB-3037","STU-1703","Book Title 1337","2022-06-27","2025-03-17"
"LIB-3038","STU-3120","Book Title 1338","2024-04-12","2023-08-10"
"LIB-3039","STU-1632","Book Title 1339","2026-06-05","2024-11-29"
"LIB-3040","STU-1820","Book Title 1340","2024-05-07","2023-03-19"
"LIB-3041","STU-2939","Book Title 1341","2026-05-24","2024-03-31"
"LIB-3042","STU-1421","Book Title 1342","2025-09-06","2022-12-16"
"LIB-3043","STU-3687","Book Title 1343","2023-12-09","2025-01-01"
"LIB-3044","STU-3690","Book Title 1344","2022-06-11","2024-03-23"
"LIB-3045","STU-3932","Book Title 1345","2023-11-04","2023-04-07"
"LIB-3046","STU-4568","Book Title 1346","2024-08-19","2025-09-18"
"LIB-3047","STU-4002","Book Title 1347","2025-11-12","2024-12-06"
"LIB-3048","STU-4277","Book Title 1348","2023-11-29","2023-08-08"
"LIB-3049","STU-2234","Book Title 1349","2023-08-23","2023-02-04"
"LIB-3050","STU-3155","Book Title 1350","2026-01-06","2026-02-18"
"LIB-3051","STU-2371","Book Title 1351","2022-06-12","2024-01-06"
"LIB-3052","STU-3696","Book Title 1352","2022-10-19","2025-05-02"
"LIB-3053","STU-3534","Book Title 1353","2022-01-04","2023-10-17"
"LIB-3054","STU-2595","Book Title 1354","2024-09-14","2025-02-12"
"LIB-3055","STU-2922","Book Title 1355","2024-10-10","2024-10-16"
"LIB-3056","STU-4285","Book Title 1356","2025-10-25","2026-04-11"
"LIB-3057","STU-1598","Book Title 1357","2024-06-08","2022-09-28"
"LIB-3058","STU-3669","Book Title 1358","2025-05-24","2024-07-14"
"LIB-3059","STU-4041","Book Title 1359","2024-12-08","2024-05-16"
"LIB-3060","STU-4251","Book Title 1360","2022-06-22","2024-10-14"
"LIB-3061","STU-3786","Book Title 1361","2022-04-12","2022-12-14"
"LIB-3062","STU-1960","Book Title 1362","2024-04-24","2023-04-07"
"LIB-3063","STU-4232","Book Title 1363","2024-03-20","2022-03-27"
"LIB-3064","STU-3497","Book Title 1364","2024-02-05","2022-12-21"
"LIB-3065","STU-3977","Book Title 1365","2023-03-31","2022-10-15"
"LIB-3066","STU-3026","Book Title 1366","2026-03-13","2024-02-10"
"LIB-3067","STU-1698","Book Title 1367","2025-07-30","2024-12-06"
"LIB-3068","STU-4736","Book Title 1368","2025-07-09","2024-11-26"
"LIB-3069","STU-4620","Book Title 1369","2023-08-17","2022-12-15"
"LIB-3070","STU-1408","Book Title 1370","2024-11-16","2023-12-09"
"LIB-3071","STU-3267","Book Title 1371","2025-07-09","2024-03-06"
"LIB-3072","STU-3319","Book Title 1372","2025-01-18","2023-12-16"
"LIB-3073","STU-2164","Book Title 1373","2023-09-25","2023-10-16"
"LIB-3074","STU-1595","Book Title 1374","2022-09-28","2024-01-04"
"LIB-3075","STU-3476","Book Title 1375","2023-05-05","2022-09-16"
"LIB-3076","STU-4480","Book Title 1376","2022-04-14","2022-06-18"
"LIB-3077","STU-1722","Book Title 1377","2022-04-24","2022-07-08"
"LIB-3078","STU-1729","Book Title 1378","2022-02-05","2023-02-27"
"LIB-3079","STU-4670","Book Title 1379","2026-01-08","2024-05-29"
"LIB-3080","STU-3364","Book Title 1380","2022-09-07","2025-11-08"
"LIB-3081","STU-1750","Book Title 1381","2025-05-28","2023-08-24"
"LIB-3082","STU-2641","Book Title 1382","2025-01-05","2023-09-29"
"LIB-3083","STU-4652","Book Title 1383","2024-12-09","2025-06-06"
"LIB-3084","STU-3863","Book Title 1384","2023-04-27","2023-01-09"
"LIB-3085","STU-3577","Book Title 1385","2024-12-15","2023-01-01"
"LIB-3086","STU-2322","Book Title 1386","2023-01-28","2022-07-03"
"LIB-3087","STU-4077","Book Title 1387","2022-12-21","2024-08-04"
"LIB-3088","STU-3048","Book Title 1388","2025-04-09","2022-11-12"
"LIB-3089","STU-1490","Book Title 1389","2022-01-29","2022-11-28"
"LIB-3090","STU-2206","Book Title 1390","2022-10-05","2023-09-30"
"LIB-3091","STU-4351","Book Title 1391","2022-06-12","2024-10-11"
"LIB-3092","STU-4639","Book Title 1392","2023-10-05","2022-09-27"
"LIB-3093","STU-4183","Book Title 1393","2022-04-30","2026-02-25"
"LIB-3094","STU-3125","Book Title 1394","2024-04-08","2025-02-11"
"LIB-3095","STU-1749","Book Title 1395","2025-12-22","2023-06-20"
"LIB-3096","STU-2753","Book Title 1396","2024-10-08","2024-03-23"
"LIB-3097","STU-3003","Book Title 1397","2024-02-02","2024-06-15"
"LIB-3098","STU-3832","Book Title 1398","2023-08-30","2026-05-05"
"LIB-3099","STU-3042","Book Title 1399","2023-02-07","2025-06-15"
"LIB-3100","STU-3068","Book Title 1400","2022-05-25","2022-09-16"
"LIB-3101","STU-3667","Book Title 1401","2025-05-20","2022-02-11"
"LIB-3102","STU-4687","Book Title 1402","2025-10-28","2023-02-23"
"LIB-3103","STU-4367","Book Title 1403","2022-02-27","2025-08-19"
"LIB-3104","STU-3497","Book Title 1404","2024-04-14","2022-02-04"
"LIB-3105","STU-2246","Book Title 1405","2025-08-10","2024-08-23"
"LIB-3106","STU-4727","Book Title 1406","2023-07-18","2023-06-12"
"LIB-3107","STU-4525","Book Title 1407","2022-02-05","2024-11-08"
"LIB-3108","STU-2576","Book Title 1408","2024-02-23","2023-08-14"
"LIB-3109","STU-4723","Book Title 1409","2024-10-24","2023-06-28"
"LIB-3110","STU-2124","Book Title 1410","2025-10-23","2024-11-01"
"LIB-3111","STU-4602","Book Title 1411","2022-05-11","2025-02-15"
"LIB-3112","STU-2104","Book Title 1412","2026-01-02","2023-02-04"
"LIB-3113","STU-4710","Book Title 1413","2025-02-11","2023-12-25"
"LIB-3114","STU-3683","Book Title 1414","2024-07-25","2024-09-17"
"LIB-3115","STU-4078","Book Title 1415","2026-03-23","2023-07-31"
"LIB-3116","STU-3208","Book Title 1416","2024-04-17","2022-07-04"
"LIB-3117","STU-1563","Book Title 1417","2024-09-28","2024-07-20"
"LIB-3118","STU-4823","Book Title 1418","2026-03-22","2024-07-13"
"LIB-3119","STU-4635","Book Title 1419","2025-05-29","2025-08-04"
"LIB-3120","STU-3115","Book Title 1420","2025-10-08","2024-05-03"
"LIB-3121","STU-3651","Book Title 1421","2025-04-14","2025-09-01"
"LIB-3122","STU-4658","Book Title 1422","2025-09-17","2024-02-04"
"LIB-3123","STU-4096","Book Title 1423","2022-01-02","2024-09-08"
"LIB-3124","STU-4499","Book Title 1424","2024-07-23","2023-05-22"
"LIB-3125","STU-3800","Book Title 1425","2024-07-19","2023-01-27"
"LIB-3126","STU-4868","Book Title 1426","2022-07-04","2024-02-14"
"LIB-3127","STU-2533","Book Title 1427","2022-06-02","2025-04-10"
"LIB-3128","STU-2536","Book Title 1428","2025-03-29","2023-09-21"
"LIB-3129","STU-4376","Book Title 1429","2022-01-07","2025-05-20"
"LIB-3130","STU-1896","Book Title 1430","2022-01-02","2023-10-31"
"LIB-3131","STU-3372","Book Title 1431","2023-04-24","2022-07-17"
"LIB-3132","STU-3585","Book Title 1432","2022-07-19","2025-10-16"
"LIB-3133","STU-2706","Book Title 1433","2022-01-09","2022-07-10"
"LIB-3134","STU-4340","Book Title 1434","2025-05-11","2025-01-13"
"LIB-3135","STU-4021","Book Title 1435","2024-05-12","2026-03-09"
"LIB-3136","STU-1401","Book Title 1436","2022-07-03","2025-07-19"
"LIB-3137","STU-2977","Book Title 1437","2023-03-04","2023-06-22"
"LIB-3138","STU-1874","Book Title 1438","2024-10-02","2023-03-08"
"LIB-3139","STU-1983","Book Title 1439","2026-06-04","2023-01-23"
"LIB-3140","STU-1614","Book Title 1440","2022-05-07","2025-06-27"
"LIB-3141","STU-2667","Book Title 1441","2024-11-21","2024-03-06"
"LIB-3142","STU-3037","Book Title 1442","2023-03-29","2026-06-02"
"LIB-3143","STU-3271","Book Title 1443","2023-07-17","2026-02-09"
"LIB-3144","STU-4643","Book Title 1444","2023-09-23","2024-12-26"
"LIB-3145","STU-1411","Book Title 1445","2024-12-22","2025-12-02"
"LIB-3146","STU-3399","Book Title 1446","2023-01-01","2025-12-24"
"LIB-3147","STU-1848","Book Title 1447","2024-06-30","2025-11-18"
"LIB-3148","STU-2181","Book Title 1448","2024-08-01","2023-07-07"
"LIB-3149","STU-2448","Book Title 1449","2025-10-13","2024-10-16"
"LIB-3150","STU-4779","Book Title 1450","2024-08-02","2024-12-18"
"LIB-3151","STU-1903","Book Title 1451","2025-12-05","2024-10-01"
"LIB-3152","STU-3085","Book Title 1452","2026-02-14","2025-09-29"
"LIB-3153","STU-1872","Book Title 1453","2022-04-26","2022-01-29"
"LIB-3154","STU-3806","Book Title 1454","2026-04-07","2022-03-08"
